customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9026-LHEVG,0,0,0,0,9,0,1,0,0,2,0,0,0,2,0,0,2,40.75,3108,0
2260-USTRB,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,70.2,286,1
3656-TKRVZ,0,0,0,0,3,1,0,0,2,2,0,0,0,0,0,0,2,55.35,1126,1
7011-CVEUC,1,0,1,0,25,1,0,1,0,0,0,2,2,2,0,1,1,95.7,1972,0
6185-TASNN,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.3,3906,0
7925-PNRGI,0,0,1,1,45,1,2,0,2,2,2,2,2,0,0,0,3,81.3,3067,0
8623-TMRBY,1,1,1,1,51,1,2,1,0,2,2,0,0,0,0,1,2,84.2,3542,1
1552-CZCLL,0,0,1,1,55,1,0,2,1,1,1,1,1,1,0,0,1,20.0,169,0
3038-PQIUY,0,0,0,0,38,1,2,0,2,2,2,0,0,0,0,1,0,66.15,2180,0
1501-SGHBW,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,45.85,6055,1
9313-CDOGY,1,0,1,1,38,1,0,2,1,1,1,1,1,1,0,0,2,19.6,5609,0
8148-BPLZQ,1,0,0,0,34,1,0,0,0,2,0,0,0,0,0,1,2,49.8,1243,0
2623-DRYAM,0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,101.75,5552,0
9987-LUTYD,0,0,0,0,13,1,0,0,2,0,0,2,0,0,1,0,3,55.15,5737,0
3208-YPIOE,1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,0,2,75.25,2614,1
4488-KQFDT,0,0,0,0,61,1,2,1,0,2,2,0,2,2,1,1,2,103.95,5170,0
2612-RANWT,0,0,0,0,12,1,2,1,0,0,2,0,2,2,0,1,0,100.15,307,1
5693-PIPCS,1,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,1,99.65,3605,0
0491-KAPQG,1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,1,2,73.7,999,0
1925-LFCZZ,1,1,0,0,55,0,1,0,0,0,2,0,2,2,1,1,0,50.05,2383,0
8039-EQPIM,1,0,1,0,69,0,1,0,2,0,2,2,2,2,2,0,0,60.25,3466,0
6900-PXRMS,1,1,1,1,26,1,2,1,0,2,2,0,2,2,0,0,2,105.75,2354,1
8707-RMEZH,0,1,1,0,69,1,0,1,2,2,0,0,0,2,1,0,1,87.3,4950,0
3346-BRMIS,0,1,1,0,18,0,1,0,0,0,2,0,2,2,0,1,2,48.35,6064,1
3209-ZPKFI,1,0,1,1,47,1,2,0,0,2,0,0,0,0,0,0,2,54.25,2192,0
6479-VDGRK,0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,0,85.3,5001,0
9373-WSLOY,1,1,1,0,33,0,1,0,0,2,2,2,2,0,0,1,2,50.0,1272,0
2933-FILNV,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,3,24.4,3114,1
3569-JFODW,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,90.95,5290,0
9819-FBNSV,1,1,1,0,37,1,0,1,0,0,0,0,0,0,0,1,0,72.25,2231,0
9544-PYPSJ,0,1,1,1,62,1,2,1,0,2,2,0,0,2,0,1,1,96.1,4928,0
1591-XWLGB,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,19.85,685,0
0396-UKGAI,1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,1,0,55.3,517,0
3243-ZHOHY,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,20.1,2555,0
5186-EJEGL,1,0,0,0,9,1,0,0,2,0,2,2,2,0,0,1,3,69.5,5224,0
7527-QNRUS,1,0,1,1,17,1,2,2,1,1,1,1,1,1,2,1,3,25.15,3515,0
9986-BONCE,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,0,20.95,6211,1
2722-JMONI,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,1,2,49.55,4141,1
2203-GHNWN,0,0,1,0,24,1,2,1,0,0,2,0,0,0,0,1,3,79.65,1525,0
3878-AVSOQ,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.25,5568,0
3258-SYSWS,1,1,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.8,5932,0
5296-PSYVW,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,2,24.55,1271,0
6319-QSUSR,0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,1,19.7,1774,0
4083-EUGRJ,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1308,1
7579-OOPEC,0,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,1,50.15,285,1
0512-FLFDW,0,1,1,0,60,1,2,1,0,0,2,0,2,2,1,1,1,100.5,4932,0
1771-OADNZ,1,1,1,0,29,1,2,1,0,2,2,0,0,2,0,1,2,95.9,2384,1
0487-CRLZF,0,0,0,0,49,1,0,0,0,0,2,2,2,2,2,1,0,74.45,3206,0
2107-FBPTK,0,1,0,0,30,1,2,1,0,2,2,0,2,2,0,1,2,104.1,2711,0
9451-WLYRI,0,0,1,0,53,1,0,2,1,1,1,1,1,1,1,0,1,19.05,6514,0
8219-VYBVI,1,0,0,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.0,10,0
1991-VOPLL,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.05,1020,0
9738-QLWTP,1,0,0,0,39,1,0,1,0,0,2,2,0,0,1,0,2,81.9,2801,0
1016-DJTSV,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,2,69.7,4722,0
9419-IPPBE,0,0,1,1,51,1,2,1,0,0,2,0,0,2,1,1,2,90.15,3882,0
0174-QRVVY,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,25.35,1408,0
5699-BNCAS,1,1,0,0,71,1,2,2,1,1,1,1,1,1,2,1,3,24.65,1292,0
2900-PHPLN,0,1,1,0,70,1,0,2,1,1,1,1,1,1,2,1,1,19.55,855,0
0612-RTZZA,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,2152,1
8106-GWQOK,1,0,1,0,38,0,1,0,2,2,0,2,2,2,2,1,0,60.0,1814,0
8751-EDEKA,0,0,1,0,28,1,0,1,0,2,2,0,0,2,0,0,1,89.9,2081,0
6878-GGDWG,0,0,1,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.4,5163,0
4039-PIMHX,1,1,1,0,49,1,0,0,0,2,0,0,0,0,2,0,3,49.8,2034,0
8450-LUGUK,0,0,1,1,37,1,2,2,1,1,1,1,1,1,2,1,0,24.1,6244,0
3604-WLABM,0,0,0,0,10,1,0,0,0,0,2,2,0,0,0,0,2,54.25,4803,0
0795-GMVQO,1,0,1,0,67,1,2,1,2,2,2,0,2,2,1,0,1,109.9,5686,0
2259-OUUSZ,1,0,0,0,7,0,1,0,0,0,2,2,0,0,1,1,1,35.5,2135,0
1142-IHLOO,0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,87.55,3797,0
6410-LEFEN,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,45.15,3558,1
4633-MKHYU,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,3,88.4,5950,0
6257-RJOHI,1,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,3,50.8,1652,0
1545-JFUML,1,0,1,0,71,1,2,1,2,2,2,0,2,0,2,1,2,99.0,5497,0
3194-ORPIK,0,0,1,1,50,1,2,1,0,0,0,0,2,0,0,1,0,84.4,3508,1
7826-VVKWT,0,1,1,1,24,1,0,1,0,0,2,0,2,2,2,1,2,96.55,1900,0
1353-GHZOS,1,0,1,0,22,1,0,0,2,0,0,0,2,0,1,1,0,59.75,675,0
2587-EKXTS,1,0,0,0,44,1,2,1,2,2,2,0,2,2,0,1,2,111.5,4165,0
5442-BXVND,0,0,1,1,33,1,2,2,1,1,1,1,1,1,0,0,0,24.25,6166,0
8816-VXNZD,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,5768,1
9378-FXTIZ,0,0,1,0,54,1,2,0,0,0,0,0,2,2,1,1,1,70.15,3203,1
1723-HKXJQ,1,0,0,0,42,1,2,1,0,2,0,0,2,2,0,1,2,101.75,3639,1
7825-GKXMW,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.8,3824,1
9753-OYLBX,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,1616,0
2364-UFROM,1,0,0,0,30,1,0,0,2,2,0,2,2,0,1,0,2,70.4,1676,0
6656-JWRQX,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,30.55,2594,0
6473-ULUHT,1,0,1,1,16,1,2,0,2,2,0,2,2,2,0,0,2,84.9,726,0
1240-KNSEZ,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,1608,1
0836-SEYLU,1,0,1,0,9,0,1,0,0,0,0,2,2,0,0,0,3,40.65,2852,1
4433-JCGCG,1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,101.0,3961,1
3716-BDVDB,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.1,5440,1
7688-AWMDX,1,0,1,0,71,1,0,0,2,0,0,2,0,0,2,0,0,54.5,3244,0
2842-BCQGE,1,0,0,0,43,1,2,1,0,0,0,0,0,0,0,1,1,75.35,2745,0
7244-QWYHG,1,0,1,0,50,0,1,0,2,0,0,2,2,0,1,1,0,44.45,1804,0
5899-MQZZL,0,0,0,0,13,1,2,1,0,0,0,0,0,0,0,1,3,75.0,6528,1
6849-OYAMU,1,0,1,1,19,1,0,1,0,2,0,2,2,2,1,0,0,100.0,1465,1
5312-UXESG,0,0,0,0,41,1,2,1,0,0,2,0,2,2,0,0,0,98.05,3408,0
9488-HGMJH,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.15,5566,1
6038-GCYEC,0,0,0,0,24,0,1,0,0,2,2,0,2,2,0,1,1,54.15,441,1
2150-WLKUW,0,0,1,0,40,1,2,0,0,2,0,0,2,0,1,0,0,63.9,2283,0
7159-FVYPK,0,0,1,1,3,1,2,0,0,2,2,0,2,0,0,1,0,69.15,1986,0
7032-LMBHI,0,0,0,0,37,1,2,0,2,0,0,0,2,0,1,0,0,64.65,1982,0
1150-WFARN,0,0,1,1,67,1,2,1,2,0,2,2,2,2,2,1,1,108.75,5603,1
6088-BXMRG,0,0,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,98.85,2681,0
3144-AUDBS,0,0,1,0,6,1,0,0,0,0,0,2,0,0,0,1,2,49.15,2351,1
4821-SJHJV,0,0,1,1,32,1,2,1,2,0,0,0,2,0,0,0,2,89.6,2509,0
7346-MEDWM,0,0,0,0,59,1,2,1,0,2,2,0,0,0,0,1,2,83.25,4193,0
1137-DGOWI,0,0,1,0,30,1,0,0,0,2,2,2,0,2,1,0,0,70.25,1820,0
5616-PRTNT,1,0,0,1,20,1,0,2,1,1,1,1,1,1,0,1,2,19.4,3218,1
3812-LRZIR,0,0,1,1,27,1,2,2,1,1,1,1,1,1,2,0,2,24.5,5830,0
4818-QIUFN,0,1,0,0,20,1,2,1,2,0,0,0,0,0,0,1,2,79.15,943,1
9483-GCPWE,1,0,0,1,9,1,0,2,1,1,1,1,1,1,1,0,3,20.1,1496,0
4227-OJHAL,0,0,1,1,68,1,2,0,2,2,2,0,2,0,1,1,1,73.0,4336,0
9220-CXRSC,0,0,1,1,69,1,2,0,2,0,0,2,0,0,2,0,1,61.4,3469,0
4993-JCRGJ,1,0,0,0,26,1,2,1,0,0,2,2,0,0,0,1,3,84.3,1921,0
9537-JALFH,1,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,19.9,646,0
6698-OXETB,1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,3,20.4,1946,0
2103-ZRXFN,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,50.75,4234,0
3724-BSCVH,1,0,1,1,10,1,0,2,1,1,1,1,1,1,1,0,3,20.45,2065,0
4877-TSOFF,0,0,1,1,55,1,2,0,2,2,0,2,0,2,1,1,0,75.75,3634,0
9209-NWPGU,1,0,0,0,44,1,0,0,2,0,0,2,2,0,1,0,2,65.4,2406,0
6961-VCPMC,1,1,1,0,46,1,0,1,0,0,0,0,0,2,0,1,2,80.4,3121,1
7306-YDSOI,1,0,1,1,69,1,0,0,2,2,2,0,0,0,2,1,0,59.75,3478,0
5288-AHOUP,1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,2,78.5,6273,0
6688-UZPWD,0,0,1,0,11,1,2,1,0,2,0,0,2,2,0,1,2,102.0,276,1
0655-YDGFJ,1,0,0,0,29,1,0,0,0,0,2,0,0,0,0,0,0,48.95,589,0
8468-EHYJA,0,0,1,0,57,1,2,1,2,0,0,0,2,2,0,1,2,99.65,4555,0
6823-SIDFQ,1,0,0,0,28,1,0,2,1,1,1,1,1,1,1,0,1,18.25,4461,0
1097-FSPVW,0,0,0,0,42,1,0,0,2,0,2,0,0,0,0,0,1,54.55,2105,0
2839-RFSQE,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.65,3258,1
8328-SKJNO,1,0,0,1,23,0,1,0,2,2,0,2,0,0,1,0,0,40.65,6435,0
7010-ZMVBF,0,0,1,1,18,1,0,2,1,1,1,1,1,1,0,0,3,20.45,3090,0
5201-CBWYG,1,0,1,1,62,1,2,2,1,1,1,1,1,1,1,0,0,24.8,875,0
0968-GSIKN,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.8,5517,1
1965-DDBWU,1,0,0,0,16,1,2,1,0,0,0,2,0,2,0,1,1,89.05,831,1
9057-SIHCH,0,0,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,96.6,2516,1
6352-GIGGQ,1,0,0,0,67,1,2,0,2,2,2,2,2,2,1,1,0,88.8,4848,0
3635-QQRQD,1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,1,1,20.05,372,0
6771-XWBDM,0,0,1,0,57,1,2,1,0,2,2,0,2,2,0,1,1,104.5,4858,1
2897-DOVND,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.8,849,0
3082-YVEKW,0,0,1,1,23,1,2,0,2,0,2,2,2,0,2,1,0,77.15,1282,0
0191-EQUUH,0,0,0,1,25,0,1,0,2,0,0,2,0,0,2,0,0,35.05,6189,0
7134-HBPBS,0,1,0,0,72,1,2,1,0,2,2,2,2,2,2,1,0,108.1,5900,0
3489-HHPFY,0,0,1,0,2,1,2,1,0,0,0,0,2,0,0,1,2,84.05,616,0
2926-JEJJC,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,0,20.2,732,0
8601-QACRS,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,1,3,50.6,2136,1
4950-BDEUX,1,0,0,0,35,0,1,0,0,0,2,0,2,2,0,0,2,49.2,1201,0
5789-LDFXO,1,0,0,0,24,1,2,2,1,1,1,1,1,1,1,0,2,24.6,4856,0
0508-OOLTO,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,2,71.65,640,0
2984-TBYKU,1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,1,1,104.9,5886,0
9822-WMWVG,0,0,0,0,41,1,2,1,2,2,2,2,2,0,0,1,2,106.5,3643,0
2391-SOORI,1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0,2,49.35,1809,1
9040-KZVWO,1,0,0,0,26,1,0,1,0,2,0,0,0,0,1,0,0,75.5,1647,0
2645-QTLMB,1,0,0,0,7,1,0,1,0,2,0,0,2,2,0,1,2,94.25,5309,1
4806-HIPDW,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,68.95,5383,1
1548-ARAGG,0,0,1,1,4,1,2,0,0,2,0,2,0,0,0,1,3,58.5,1877,0
6339-RZCBJ,1,0,0,0,48,1,0,0,0,2,2,2,2,2,2,0,1,78.9,3237,0
4424-TKOPW,1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,1566,1
4415-WNGVR,0,1,1,0,12,1,0,0,2,0,2,2,2,2,1,1,2,79.2,6430,0
2522-AHJXR,1,0,1,0,60,1,2,1,2,0,2,2,2,2,0,1,0,109.45,5247,0
0412-UCCNP,1,0,0,0,55,1,0,0,2,0,2,2,0,0,2,1,2,59.2,2758,0
1816-FLZDK,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,29.15,2503,0
7096-UCLNH,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607,0
8443-ZRDBZ,1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,76.05,2763,1
9136-ALYBR,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.45,2040,1
4615-PIVVU,0,0,0,0,42,1,0,0,0,0,2,2,0,2,2,0,1,66.5,2399,0
8885-QSQBX,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,49.55,4141,0
7479-NITWS,1,0,0,0,7,1,2,1,0,0,2,0,2,0,0,1,1,89.35,5102,1
8617-ENBDS,1,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,1,73.6,1957,0
9385-NXKDA,0,0,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,82.65,4855,0
0430-IHCDJ,1,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,49.0,5763,0
2959-MJHIC,1,0,1,0,4,1,0,1,0,0,0,0,2,0,0,1,2,80.35,2667,1
6674-KVJHG,0,0,0,0,11,1,2,2,1,1,1,1,1,1,1,0,2,25.2,2101,0
1814-DKOLC,0,0,0,0,5,1,2,2,1,1,1,1,1,1,0,0,3,25.45,621,0
4201-JMNGR,0,1,0,0,1,1,0,0,2,0,2,0,0,0,0,1,2,55.8,4567,1
9351-HXDMR,1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,110.9,6109,0
3537-HPKQT,0,0,1,0,55,1,2,1,0,2,0,0,0,0,0,1,1,77.75,3637,0
2129-ALKBS,0,0,1,1,40,1,2,2,1,1,1,1,1,1,0,1,2,26.2,149,0
5821-MMEIL,0,0,1,0,57,1,0,2,1,1,1,1,1,1,2,0,0,19.9,224,0
5960-WPXQM,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.05,5961,1
0684-AOSIH,1,0,1,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.0,6440,1
8260-NGFNY,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.2,2151,1
1309-XGFSN,1,1,1,1,52,1,2,0,0,2,2,0,2,2,1,1,2,80.85,3481,0
1866-RZZQS,1,1,0,0,41,1,2,1,0,0,2,0,2,2,0,1,2,98.4,3577,1
6968-URWQU,1,0,1,0,43,1,0,0,0,0,0,0,2,0,1,1,3,56.35,2030,0
4742-TXUEX,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,0,19.3,6306,0
9631-XEYKE,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,50.4,665,0
8631-NBHFZ,1,1,1,1,66,1,2,0,2,2,2,2,2,0,2,0,1,79.4,4333,1
1335-MXCSE,1,0,1,1,55,1,0,0,0,0,2,2,0,0,2,1,1,55.25,2709,0
8873-TMKGR,1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,19.1,4421,0
8800-JOOCF,0,0,0,1,12,1,2,1,0,0,0,0,2,0,0,1,2,84.05,6477,0
1469-LBJQJ,0,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,2,105.2,5470,0
4958-XCBDQ,1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,101.4,3027,1
8337-UPOAQ,1,1,1,0,10,1,2,1,0,0,2,0,0,2,0,1,2,89.8,6353,1
0064-YIJGF,1,0,1,1,27,1,2,1,0,0,0,0,0,0,0,1,0,75.75,1526,0
2386-OWURY,0,0,0,0,58,1,0,1,0,0,0,2,2,2,0,1,2,95.3,4797,0
1725-IQNIY,1,0,1,0,54,1,0,1,2,2,2,2,2,2,2,0,0,109.75,4992,1
0310-VQXAM,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.85,1310,0
6598-RFFVI,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,1,19.3,2426,1
3453-RTHJQ,1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,2,69.1,3696,0
6712-OAWRH,0,1,0,0,26,1,0,1,0,0,0,0,2,2,0,1,2,91.25,1994,1
6278-FEPBZ,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1429,0
4280-DLSHD,1,0,1,0,8,1,0,0,0,2,2,0,0,0,0,1,3,54.75,3777,0
1508-DFXCU,1,0,0,0,12,1,0,1,0,0,0,0,2,0,0,1,2,81.45,6350,0
8614-VGMMV,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,49.1,5371,1
7868-BGSZA,1,0,1,0,43,1,2,0,2,0,2,0,2,2,1,1,2,80.2,3104,0
2800-QQUSO,1,0,0,0,42,1,2,1,0,0,0,2,2,2,0,1,2,100.3,3606,0
2930-UOTMB,0,0,0,0,31,1,2,0,2,0,2,2,0,0,0,0,1,65.25,1605,1
7973-DZRKH,0,0,0,1,66,1,2,1,2,0,2,2,0,0,2,1,1,90.95,4867,0
5914-DVBWJ,0,1,0,0,18,1,2,1,0,2,0,2,0,0,0,1,2,85.45,918,1
7698-YFGEZ,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.0,1606,0
2533-QVMSK,1,0,1,0,61,1,2,1,0,2,0,2,2,0,2,1,2,94.1,4667,1
9773-PEQBZ,1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,0,2,79.85,6002,0
8644-XLFBW,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.65,5571,1
0650-BWOZN,0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,73.55,651,0
8625-AZYZY,1,0,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.65,2196,1
7785-RDVIG,0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.3,4490,0
9602-WCXPI,1,0,0,0,50,1,0,2,1,1,1,1,1,1,1,0,1,20.15,6507,0
2903-YYTBW,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.55,3743,0
3620-MWJNE,1,0,0,0,2,1,0,0,2,0,0,2,0,0,0,1,3,54.45,6267,0
8573-JGCZW,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,0,19.65,3044,0
6837-HAEVO,1,0,1,1,69,1,2,1,0,2,2,0,2,2,2,1,2,105.0,5660,0
6701-YVNQG,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,88.7,5096,0
9306-CPCBC,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.25,1731,1
4304-XUMGI,1,1,1,1,50,1,2,0,2,2,2,0,0,2,2,1,0,75.15,3273,0
9504-YAZWB,0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,3,20.25,92,0
8819-ZBYNA,0,0,1,0,58,1,2,1,2,2,0,2,2,2,2,1,1,109.1,5155,0
6174-NRBTZ,1,0,0,0,46,0,1,0,2,0,0,0,0,0,1,1,0,30.75,881,0
9481-IEBZY,1,1,1,0,72,1,2,1,2,2,2,2,2,2,0,1,1,112.9,6045,0
1833-VGRUM,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.2,5715,1
6137-NICCO,0,0,1,1,6,1,2,1,0,2,2,0,2,0,0,1,3,94.05,4344,0
9065-ZCPQX,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,78.85,4758,0
6402-EJMWF,1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,1,3,55.3,2018,0
3620-EHIMZ,0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.35,67,0
3213-VVOLG,1,0,1,1,0,1,2,2,1,1,1,1,1,1,2,0,3,25.35,0,0
6870-ECSHE,0,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,20.45,2944,0
8747-UDCOI,0,0,1,0,65,1,0,2,1,1,1,1,1,1,2,0,0,19.35,582,0
8374-XGEJJ,1,1,1,0,43,1,2,1,0,2,0,0,2,2,0,1,2,101.0,3725,1
2656-TABEH,1,0,1,0,4,1,2,1,0,2,0,0,2,2,0,1,2,100.2,3591,1
6946-LMSQS,1,1,1,0,25,1,2,1,2,0,0,0,0,2,1,1,2,89.05,1791,1
4626-OZDTJ,0,0,1,0,51,1,2,0,0,2,0,2,2,2,1,1,1,78.65,3375,0
9169-BSVIN,1,0,0,0,12,1,2,0,0,0,2,0,2,2,0,0,0,74.75,6118,0
2325-ZUSFD,0,0,1,1,57,1,0,0,2,0,0,0,2,2,1,1,0,70.1,3351,1
8194-PEEBY,0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,19.9,4455,0
6872-HXFNF,0,0,1,0,64,1,2,0,0,0,2,2,0,0,1,0,0,58.35,3227,0
3932-CMDTD,0,0,0,0,4,1,0,1,0,2,2,2,2,2,1,1,2,105.65,3765,1
7714-YXSMB,0,0,0,0,26,1,2,1,0,0,2,0,2,2,0,1,0,100.5,2248,0
8387-UGUSU,0,0,1,1,15,1,0,2,1,1,1,1,1,1,0,0,3,20.05,2455,0
1080-BWSYE,1,1,1,0,64,1,2,2,1,1,1,1,1,1,2,0,1,25.65,1257,0
4039-HEUNW,1,1,1,0,36,1,2,1,0,2,0,0,2,2,0,1,2,96.5,2975,1
1194-HVAIF,0,0,1,0,27,1,2,1,0,0,0,0,2,2,0,0,1,95.0,2115,0
0812-WUPTB,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.85,5518,1
3594-UVONA,0,0,0,0,35,1,2,0,2,0,2,2,2,2,1,1,1,85.95,2706,1
0004-TLHLJ,1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,2,73.9,2430,1
1767-TGTKO,0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,1,2,45.45,3503,0
8439-LTUGF,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,1,20.0,1586,0
8805-JNRAZ,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,49.2,64,0
5089-IFSDP,0,0,1,0,58,1,2,1,2,2,2,0,2,2,2,1,0,109.45,5014,1
6418-HNFED,1,0,1,0,51,1,0,0,2,2,2,2,2,2,2,1,1,83.25,3487,0
0206-OYVOC,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,19.25,6247,0
7291-CDTMJ,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.65,1487,0
7128-GGCNO,1,0,0,0,46,1,2,1,0,0,0,0,0,0,0,0,0,72.8,2827,0
0237-YFUTL,0,0,1,0,50,1,2,1,2,2,0,2,2,2,0,1,0,109.65,4496,0
7691-KGKGP,1,0,1,1,53,1,0,0,0,2,0,2,2,0,0,0,1,65.0,2918,0
6710-HSJRD,1,0,1,0,61,1,2,1,0,2,2,2,2,2,0,1,2,114.1,5594,0
3675-EQOZA,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,20.65,6393,0
0840-DCNZE,1,0,0,0,47,1,0,0,2,2,2,2,2,2,1,1,0,86.95,3534,0
1732-FEKLD,0,0,0,0,54,1,2,1,0,2,2,0,2,0,1,1,0,94.75,4312,0
9862-KJTYK,1,0,0,1,19,0,1,0,0,0,0,0,0,0,0,1,1,25.35,4680,0
